commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q1-00100,CLI0387,PRD0046,4,69.90,279.60,2024-02-24,en_cours,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Samedi,Montpellier,Île-de-France,Startup,2020-01-15,Produit_Tél_46,Téléphonie,ElecPlus,100-500€,Hiver,False,0.00,1501.00
CMD-Q1-00101,CLI0180,PRD0012,2,295.77,591.54,2024-02-20,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Mardi,Toulouse,Occitanie,PME,2020-01-12,Produit_Inf_12,Informatique,TechPro,500-2000€,Hiver,False,0.00,1500.00
CMD-Q1-00102,CLI0069,PRD0122,3,108.11,324.33,2024-01-23,en_cours,CB,PACA,Q1_2024,EUR,2024,1,1,Mardi,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Sto_122,Stockage,ElecPlus,100-500€,Hiver,False,0.00,774.00
CMD-Q1-00103,CLI0035,PRD0125,8,31.95,255.60,2024-01-14,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Dimanche,Nice,PACA,PME,2022-10-27,Produit_Rés_125,Réseau,TechPro,100-500€,Hiver,False,0.00,444.00
CMD-Q1-00104,CLI0359,PRD0012,1,295.77,295.77,2024-01-04,livrée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Jeudi,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,Produit_Inf_12,Informatique,TechPro,100-500€,Hiver,False,0.00,1412.00
CMD-Q1-00105,CLI0307,PRD0125,8,31.95,255.60,2024-01-11,livrée,Virement,Île-de-France,Q1_2024,EUR,2024,1,1,Jeudi,Montpellier,PACA,PME,2021-03-16,Produit_Rés_125,Réseau,TechPro,100-500€,Hiver,False,0.00,1031.00
CMD-Q1-00106,CLI0460,PRD0106,4,52.42,209.68,2024-01-14,annulée,Virement,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,Lille,Occitanie,Particulier,2021-10-14,Produit_Sto_106,Stockage,MediaShop,100-500€,Hiver,True,209.68,822.00
CMD-Q1-00107,CLI0086,PRD0044,6,146.42,878.52,2024-02-13,annulée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Mardi,Montpellier,Auvergne-RA,Particulier,2023-10-14,Produit_Tél_44,Téléphonie,MediaShop,500-2000€,Hiver,True,878.52,122.00
CMD-Q1-00108,CLI0039,PRD0126,9,82.76,744.84,2024-03-28,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Jeudi,Bordeaux,Auvergne-RA,Particulier,2023-10-24,Produit_Rés_126,Réseau,MediaShop,500-2000€,Hiver,False,0.00,156.00
CMD-Q1-00109,CLI0279,PRD0075,9,71.64,644.76,2024-02-26,livrée,Chèque,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,Strasbourg,PACA,PME,2020-10-09,,,,500-2000€,Hiver,False,0.00,1235.00
CMD-Q1-00110,CLI0435,PRD0035,4,17.54,70.16,2024-01-18,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Jeudi,Strasbourg,PACA,Grand Compte,2020-08-17,Produit_Tél_35,Téléphonie,MediaShop,<100€,Hiver,False,0.00,1249.00
CMD-Q1-00111,CLI0296,PRD0013,1,59.14,59.14,2024-03-29,livrée,Virement,Occitanie,Q1_2024,EUR,2024,3,1,Vendredi,Strasbourg,Île-de-France,PME,2023-10-30,Produit_Inf_13,Informatique,ElecPlus,<100€,Hiver,False,0.00,151.00
CMD-Q1-00112,CLI0018,PRD0136,9,54.70,492.30,2024-02-26,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,Paris,Occitanie,Startup,2022-02-09,Produit_Rés_136,Réseau,MediaShop,100-500€,Hiver,False,0.00,747.00
CMD-Q1-00113,CLI0485,PRD0077,2,151.78,303.56,2024-03-26,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mardi,Lyon,Île-de-France,PME,2021-05-19,,,,100-500€,Hiver,False,0.00,1042.00
CMD-Q1-00114,CLI0308,PRD0074,5,101.69,508.45,2024-03-17,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Dimanche,Bordeaux,Île-de-France,Particulier,2022-09-24,,,,500-2000€,Hiver,False,0.00,540.00
CMD-Q1-00115,CLI0388,PRD0065,6,352.58,2115.48,2024-01-11,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,1,1,Jeudi,Nantes,Auvergne-RA,Particulier,2020-10-28,Produit_Aud_65,Audio,MediaShop,>2000€,Hiver,False,0.00,1170.00
CMD-Q1-00116,CLI0336,PRD0104,4,81.27,325.08,2024-01-31,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,Paris,Occitanie,PME,2022-09-30,Produit_Sto_104,Stockage,MediaShop,100-500€,Hiver,False,0.00,488.00
CMD-Q1-00117,CLI0197,PRD0099,8,182.41,1459.28,2024-03-17,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Dimanche,Bordeaux,Occitanie,Particulier,2020-03-13,Produit_Sto_99,Stockage,DataStore,500-2000€,Hiver,False,0.00,1465.00
CMD-Q1-00118,CLI0171,PRD0074,3,101.69,305.07,2024-01-15,en_cours,CB,PACA,Q1_2024,EUR,2024,1,1,Lundi,Lyon,Auvergne-RA,Particulier,2020-10-29,,,,100-500€,Hiver,False,0.00,1173.00
CMD-Q1-00119,CLI0420,PRD0098,7,37.93,265.51,2024-03-07,livrée,Chèque,PACA,Q1_2024,EUR,2024,3,1,Jeudi,Toulouse,PACA,PME,2021-07-14,Produit_Sto_98,Stockage,MediaShop,100-500€,Hiver,False,0.00,967.00
CMD-Q1-00120,CLI0170,PRD0028,2,59.70,119.40,2024-03-20,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mercredi,Lyon,Île-de-France,Particulier,2023-05-26,,,,100-500€,Hiver,False,0.00,299.00
CMD-Q1-00121,CLI0049,PRD0090,6,80.66,483.96,2024-03-02,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Samedi,Marseille,Île-de-France,Particulier,2020-08-23,Produit_Acc_90,Accessoires,TechPro,100-500€,Hiver,False,0.00,1287.00
CMD-Q1-00122,CLI0051,PRD0048,8,164.13,1313.04,2024-02-12,livrée,PayPal,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Lundi,Montpellier,PACA,Particulier,2020-09-26,Produit_Tél_48,Téléphonie,TechPro,500-2000€,Hiver,False,0.00,1234.00
CMD-Q1-00123,CLI0342,PRD0113,4,82.62,330.48,2024-02-18,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Dimanche,Marseille,PACA,Particulier,2021-09-11,Produit_Sto_113,Stockage,ElecPlus,100-500€,Hiver,False,0.00,890.00
CMD-Q1-00124,CLI0463,PRD0149,5,123.18,615.90,2024-01-17,livrée,Chèque,Occitanie,Q1_2024,EUR,2024,1,1,Mercredi,Marseille,Auvergne-RA,PME,2022-10-16,,,,500-2000€,Hiver,False,0.00,458.00
CMD-Q1-00125,CLI0034,PRD0068,5,12.48,62.40,2024-03-06,livrée,PayPal,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mercredi,Bordeaux,Auvergne-RA,Particulier,2020-03-18,Produit_Aud_68,Audio,TechPro,<100€,Hiver,False,0.00,1449.00
CMD-Q1-00126,CLI0193,PRD0136,5,54.70,273.50,2024-03-18,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Lundi,Strasbourg,Occitanie,Grand Compte,2023-12-26,Produit_Rés_136,Réseau,MediaShop,100-500€,Hiver,False,0.00,83.00
CMD-Q1-00127,CLI0161,PRD0050,3,27.92,83.76,2024-01-13,en_cours,Chèque,Occitanie,Q1_2024,EUR,2024,1,1,Samedi,Nice,PACA,Particulier,2021-08-14,Produit_Tél_50,Téléphonie,DataStore,<100€,Hiver,False,0.00,882.00
CMD-Q1-00128,CLI0127,PRD0092,5,159.37,796.85,2024-03-20,retournée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mercredi,Toulouse,Occitanie,Particulier,2022-07-04,Produit_Acc_92,Accessoires,TechPro,500-2000€,Hiver,False,0.00,625.00
CMD-Q1-00129,CLI0353,PRD0128,3,99.94,299.82,2024-03-05,livrée,Chèque,PACA,Q1_2024,EUR,2024,3,1,Mardi,Nantes,PACA,PME,2022-06-28,,,,100-500€,Hiver,False,0.00,616.00
CMD-Q1-00130,CLI0471,PRD0112,2,79.76,159.52,2024-03-10,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Dimanche,Lille,Île-de-France,Particulier,2020-12-01,Produit_Sto_112,Stockage,DataStore,100-500€,Hiver,False,0.00,1195.00
CMD-Q1-00131,CLI0017,PRD0073,4,200.41,801.64,2024-01-27,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Samedi,Paris,Occitanie,Grand Compte,2020-04-14,Produit_Aud_73,Audio,TechPro,500-2000€,Hiver,False,0.00,1383.00
CMD-Q1-00132,CLI0486,PRD0132,8,66.14,529.12,2024-01-25,annulée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Jeudi,Toulouse,Auvergne-RA,PME,2022-07-11,Produit_Rés_132,Réseau,MediaShop,500-2000€,Hiver,True,529.12,563.00
CMD-Q1-00133,CLI0344,PRD0030,1,43.58,43.58,2024-03-15,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Vendredi,Lille,PACA,Particulier,2022-08-31,Produit_Tél_30,Téléphonie,MediaShop,<100€,Hiver,False,0.00,562.00
CMD-Q1-00134,CLI0213,PRD0065,4,352.58,1410.32,2024-02-18,en_cours,CB,PACA,Q1_2024,EUR,2024,2,1,Dimanche,Toulouse,Auvergne-RA,Grand Compte,2022-09-20,Produit_Aud_65,Audio,MediaShop,500-2000€,Hiver,False,0.00,516.00
CMD-Q1-00135,CLI0428,PRD0082,2,36.44,72.88,2024-03-12,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Mardi,Toulouse,PACA,PME,2020-05-19,Produit_Acc_82,Accessoires,DataStore,<100€,Hiver,False,0.00,1393.00
CMD-Q1-00136,CLI0389,PRD0082,3,36.44,109.32,2024-01-14,livrée,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Dimanche,Marseille,Occitanie,Particulier,2021-05-07,Produit_Acc_82,Accessoires,DataStore,100-500€,Hiver,False,0.00,982.00
CMD-Q1-00137,CLI0068,PRD0055,6,45.75,274.50,2024-03-19,livrée,CB,Île-de-France,Q1_2024,EUR,2024,3,1,Mardi,Nantes,Auvergne-RA,Particulier,2021-04-19,Produit_Aud_55,Audio,MediaShop,100-500€,Hiver,False,0.00,1065.00
CMD-Q1-00138,CLI0463,PRD0074,2,101.69,203.38,2024-01-17,livrée,Virement,PACA,Q1_2024,EUR,2024,1,1,Mercredi,Marseille,Auvergne-RA,PME,2022-10-16,,,,100-500€,Hiver,False,0.00,458.00
CMD-Q1-00139,CLI0271,PRD0044,2,146.42,292.84,2024-03-18,en_cours,CB,PACA,Q1_2024,EUR,2024,3,1,Lundi,Strasbourg,Nouvelle-Aquitaine,Grand Compte,2023-08-10,Produit_Tél_44,Téléphonie,MediaShop,100-500€,Hiver,False,0.00,221.00
CMD-Q1-00140,CLI0004,PRD0066,8,181.07,1448.56,2024-01-10,livrée,CB,PACA,Q1_2024,EUR,2024,1,1,Mercredi,Nantes,PACA,Particulier,2023-10-20,,,,500-2000€,Hiver,False,0.00,82.00
CMD-Q1-00141,CLI0324,PRD0003,3,83.45,250.35,2024-02-09,en_cours,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Vendredi,Marseille,PACA,Particulier,2022-04-26,,,,100-500€,Hiver,False,0.00,654.00
CMD-Q1-00142,CLI0337,PRD0099,1,182.41,182.41,2024-01-02,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mardi,Strasbourg,Nouvelle-Aquitaine,PME,2023-07-27,Produit_Sto_99,Stockage,DataStore,100-500€,Hiver,False,0.00,159.00
CMD-Q1-00143,CLI0084,PRD0069,8,106.11,848.88,2024-02-08,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Jeudi,Marseille,Nouvelle-Aquitaine,Startup,2023-10-19,Produit_Aud_69,Audio,DataStore,500-2000€,Hiver,False,0.00,112.00
CMD-Q1-00144,CLI0005,PRD0120,3,107.93,323.79,2024-03-30,livrée,Chèque,Auvergne-RA,Q1_2024,EUR,2024,3,1,Samedi,Paris,Île-de-France,Particulier,2022-12-29,,,,100-500€,Hiver,False,0.00,457.00
CMD-Q1-00145,CLI0441,PRD0020,9,304.72,2742.48,2024-02-19,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Lundi,Paris,Auvergne-RA,PME,2023-06-14,Produit_Inf_20,Informatique,TechPro,>2000€,Hiver,False,0.00,250.00
CMD-Q1-00146,CLI0335,PRD0089,4,93.09,372.36,2024-03-12,livrée,Virement,Auvergne-RA,Q1_2024,EUR,2024,3,1,Mardi,Nantes,Occitanie,Particulier,2022-08-04,,,,100-500€,Hiver,False,0.00,586.00
CMD-Q1-00147,CLI0225,PRD0087,2,72.84,145.68,2024-01-16,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mardi,Montpellier,Île-de-France,Startup,2023-02-27,Produit_Acc_87,Accessoires,ElecPlus,100-500€,Hiver,False,0.00,323.00
CMD-Q1-00148,CLI0189,PRD0024,4,20.71,82.84,2024-02-27,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Mardi,Strasbourg,Occitanie,Particulier,2022-11-15,,,,<100€,Hiver,False,0.00,469.00
CMD-Q1-00149,CLI0064,PRD0137,3,54.72,164.16,2024-02-23,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Vendredi,Nice,Île-de-France,Particulier,2023-11-02,Produit_Rés_137,Réseau,TechPro,100-500€,Hiver,False,0.00,113.00
CMD-Q1-00150,CLI0039,PRD0021,1,78.18,78.18,2024-02-15,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Jeudi,Bordeaux,Auvergne-RA,Particulier,2023-10-24,,,,<100€,Hiver,False,0.00,114.00
CMD-Q1-00151,CLI0386,PRD0051,4,10.76,43.04,2024-03-22,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Vendredi,Lyon,Auvergne-RA,PME,2020-01-05,Produit_Tél_51,Téléphonie,TechPro,<100€,Hiver,False,0.00,1538.00
CMD-Q1-00152,CLI0049,PRD0085,6,181.81,1090.86,2024-03-10,annulée,PayPal,Occitanie,Q1_2024,EUR,2024,3,1,Dimanche,Marseille,Île-de-France,Particulier,2020-08-23,Produit_Acc_85,Accessoires,DataStore,500-2000€,Hiver,True,1090.86,1295.00
CMD-Q1-00153,CLI0421,PRD0144,1,212.05,212.05,2024-01-03,annulée,Chèque,PACA,Q1_2024,EUR,2024,1,1,Mercredi,Strasbourg,Île-de-France,PME,2023-01-28,Produit_Rés_144,Réseau,DataStore,100-500€,Hiver,True,212.05,340.00
CMD-Q1-00154,CLI0097,PRD0008,8,308.27,2466.16,2024-03-11,livrée,CB,PACA,Q1_2024,EUR,2024,3,1,Lundi,Paris,Auvergne-RA,Particulier,2020-01-12,Produit_Inf_8,Informatique,DataStore,>2000€,Hiver,False,0.00,1520.00
CMD-Q1-00155,CLI0094,PRD0015,9,80.47,724.23,2024-01-26,en_cours,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Vendredi,Lyon,Île-de-France,Particulier,2020-03-13,,,,500-2000€,Hiver,False,0.00,1414.00
CMD-Q1-00156,CLI0373,PRD0014,6,415.81,2494.86,2024-03-13,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,3,1,Mercredi,Marseille,Occitanie,Grand Compte,2020-04-27,Produit_Inf_14,Informatique,MediaShop,>2000€,Hiver,False,0.00,1416.00
CMD-Q1-00157,CLI0164,PRD0042,7,126.36,884.52,2024-01-27,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Samedi,Montpellier,Nouvelle-Aquitaine,Particulier,2023-10-22,,,,500-2000€,Hiver,False,0.00,97.00
CMD-Q1-00158,CLI0066,PRD0053,6,79.12,474.72,2024-02-27,en_cours,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,Nantes,Île-de-France,PME,2021-07-20,Produit_Tél_53,Téléphonie,ElecPlus,100-500€,Hiver,False,0.00,952.00
CMD-Q1-00159,CLI0237,PRD0116,5,52.36,261.80,2024-01-03,en_cours,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,Paris,Occitanie,PME,2023-05-30,Produit_Sto_116,Stockage,DataStore,100-500€,Hiver,False,0.00,218.00
CMD-Q1-00160,CLI0059,PRD0016,8,87.66,701.28,2024-03-21,livrée,Chèque,Île-de-France,Q1_2024,EUR,2024,3,1,Jeudi,Montpellier,Occitanie,Particulier,2023-03-26,Produit_Inf_16,Informatique,ElecPlus,500-2000€,Hiver,False,0.00,361.00
CMD-Q1-00161,CLI0297,PRD0103,2,57.70,115.40,2024-02-19,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Lundi,Bordeaux,Occitanie,Particulier,2022-07-24,Produit_Sto_103,Stockage,DataStore,100-500€,Hiver,False,0.00,575.00
CMD-Q1-00162,CLI0498,PRD0020,4,304.72,1218.88,2024-02-05,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Lundi,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-18,Produit_Inf_20,Informatique,TechPro,500-2000€,Hiver,False,0.00,1327.00
CMD-Q1-00163,CLI0128,PRD0069,1,106.11,106.11,2024-02-20,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mardi,Nantes,Île-de-France,Particulier,2021-12-05,Produit_Aud_69,Audio,DataStore,100-500€,Hiver,False,0.00,807.00
CMD-Q1-00164,CLI0066,PRD0022,2,235.27,470.54,2024-01-21,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,Nantes,Île-de-France,PME,2021-07-20,,,,100-500€,Hiver,False,0.00,915.00
CMD-Q1-00165,CLI0244,PRD0002,5,135.96,679.80,2024-02-17,livrée,PayPal,PACA,Q1_2024,EUR,2024,2,1,Samedi,Strasbourg,PACA,PME,2022-07-25,Produit_Inf_2,Informatique,MediaShop,500-2000€,Hiver,False,0.00,572.00
CMD-Q1-00166,CLI0388,PRD0144,2,212.05,424.10,2024-01-12,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Vendredi,Nantes,Auvergne-RA,Particulier,2020-10-28,Produit_Rés_144,Réseau,DataStore,100-500€,Hiver,False,0.00,1171.00
CMD-Q1-00167,CLI0146,PRD0100,9,62.84,565.56,2024-01-09,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mardi,Montpellier,Auvergne-RA,Particulier,2023-01-12,Produit_Sto_100,Stockage,DataStore,500-2000€,Hiver,False,0.00,362.00
CMD-Q1-00168,CLI0270,PRD0075,9,71.64,644.76,2024-01-03,livrée,CB,Occitanie,Q1_2024,EUR,2024,1,1,Mercredi,Lyon,Île-de-France,Particulier,2020-04-07,,,,500-2000€,Hiver,False,0.00,1366.00
CMD-Q1-00169,CLI0092,PRD0097,7,149.62,1047.34,2024-02-21,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mercredi,Strasbourg,PACA,Startup,2020-02-24,Produit_Sto_97,Stockage,MediaShop,500-2000€,Hiver,True,1047.34,1458.00
CMD-Q1-00170,CLI0131,PRD0029,2,149.76,299.52,2024-03-30,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Samedi,Paris,PACA,Particulier,2020-02-08,Produit_Tél_29,Téléphonie,TechPro,100-500€,Hiver,False,0.00,1512.00
CMD-Q1-00171,CLI0130,PRD0137,7,54.72,383.04,2024-03-01,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Vendredi,Paris,PACA,PME,2023-12-24,Produit_Rés_137,Réseau,TechPro,100-500€,Hiver,False,0.00,68.00
CMD-Q1-00172,CLI0473,PRD0127,8,63.31,506.48,2024-02-03,livrée,CB,PACA,Q1_2024,EUR,2024,2,1,Samedi,Toulouse,Île-de-France,Particulier,2021-03-10,Produit_Rés_127,Réseau,MediaShop,500-2000€,Hiver,False,0.00,1060.00
CMD-Q1-00173,CLI0359,PRD0011,1,27.63,27.63,2024-03-30,livrée,Virement,Nouvelle-Aquitaine,Q1_2024,EUR,2024,3,1,Samedi,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,Produit_Inf_11,Informatique,ElecPlus,<100€,Hiver,False,0.00,1498.00
CMD-Q1-00174,CLI0313,PRD0098,8,37.93,303.44,2024-03-13,livrée,Virement,PACA,Q1_2024,EUR,2024,3,1,Mercredi,Montpellier,Occitanie,Particulier,2023-07-15,Produit_Sto_98,Stockage,MediaShop,100-500€,Hiver,False,0.00,242.00
CMD-Q1-00175,CLI0434,PRD0128,3,99.94,299.82,2024-02-11,en_cours,Virement,Île-de-France,Q1_2024,EUR,2024,2,1,Dimanche,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-14,,,,100-500€,Hiver,False,0.00,1337.00
CMD-Q1-00176,CLI0220,PRD0106,5,52.42,262.10,2024-03-09,livrée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Samedi,Toulouse,Auvergne-RA,Particulier,2023-12-17,Produit_Sto_106,Stockage,MediaShop,100-500€,Hiver,False,0.00,83.00
CMD-Q1-00177,CLI0369,PRD0130,7,186.38,1304.66,2024-01-06,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,1,1,Samedi,Marseille,Nouvelle-Aquitaine,Grand Compte,2022-11-02,Produit_Rés_130,Réseau,DataStore,500-2000€,Hiver,False,0.00,430.00
CMD-Q1-00178,CLI0026,PRD0006,6,79.23,475.38,2024-02-08,annulée,Virement,PACA,Q1_2024,EUR,2024,2,1,Jeudi,Toulouse,Occitanie,PME,2020-07-02,Produit_Inf_6,Informatique,ElecPlus,100-500€,Hiver,True,475.38,1316.00
CMD-Q1-00179,CLI0052,PRD0079,9,400.46,3604.14,2024-01-02,annulée,PayPal,Auvergne-RA,Q1_2024,EUR,2024,1,1,Mardi,Nice,Nouvelle-Aquitaine,PME,2022-12-01,Produit_Acc_79,Accessoires,TechPro,>2000€,Hiver,True,3604.14,397.00
CMD-Q1-00180,CLI0323,PRD0147,1,56.16,56.16,2024-03-22,retournée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Vendredi,Bordeaux,PACA,Grand Compte,2020-03-13,Produit_Rés_147,Réseau,ElecPlus,<100€,Hiver,False,0.00,1470.00
CMD-Q1-00181,CLI0293,PRD0130,9,186.38,1677.42,2024-02-14,livrée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,2,1,Mercredi,Lyon,Nouvelle-Aquitaine,PME,2021-12-02,Produit_Rés_130,Réseau,DataStore,500-2000€,Hiver,False,0.00,804.00
CMD-Q1-00182,CLI0208,PRD0043,9,100.34,903.06,2024-03-14,inconnu,Virement,PACA,Q1_2024,EUR,2024,3,1,Jeudi,Bordeaux,Auvergne-RA,Particulier,2021-07-14,,,,500-2000€,Hiver,False,0.00,974.00
CMD-Q1-00183,CLI0321,PRD0048,9,164.13,1477.17,2024-02-22,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Jeudi,Strasbourg,Occitanie,PME,2023-10-12,Produit_Tél_48,Téléphonie,TechPro,500-2000€,Hiver,False,0.00,133.00
CMD-Q1-00184,CLI0429,PRD0028,4,59.70,238.80,2024-01-17,annulée,CB,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Mercredi,Toulouse,Île-de-France,Particulier,2022-12-28,,,,100-500€,Hiver,True,238.80,385.00
CMD-Q1-00185,CLI0069,PRD0011,5,27.63,138.15,2024-03-06,livrée,CB,Occitanie,Q1_2024,EUR,2024,3,1,Mercredi,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Inf_11,Informatique,ElecPlus,100-500€,Hiver,False,0.00,817.00
CMD-Q1-00186,CLI0101,PRD0103,2,57.70,115.40,2024-01-21,livrée,PayPal,Occitanie,Q1_2024,EUR,2024,1,1,Dimanche,Marseille,Auvergne-RA,Particulier,2021-08-16,Produit_Sto_103,Stockage,DataStore,100-500€,Hiver,False,0.00,888.00
CMD-Q1-00187,CLI0225,PRD0067,6,126.77,760.62,2024-01-01,livrée,Chèque,Nouvelle-Aquitaine,Q1_2024,EUR,2024,1,1,Lundi,Montpellier,Île-de-France,Startup,2023-02-27,Produit_Aud_67,Audio,TechPro,500-2000€,Hiver,False,0.00,308.00
CMD-Q1-00188,CLI0380,PRD0131,9,95.19,856.71,2024-02-22,annulée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Jeudi,Nantes,PACA,PME,2020-07-13,,,,500-2000€,Hiver,True,856.71,1319.00
CMD-Q1-00189,CLI0430,PRD0089,7,93.09,651.63,2024-03-28,livrée,CB,Auvergne-RA,Q1_2024,EUR,2024,3,1,Jeudi,Lyon,Nouvelle-Aquitaine,Startup,2023-01-12,,,,500-2000€,Hiver,False,0.00,441.00
CMD-Q1-00190,CLI0280,PRD0074,5,101.69,508.45,2024-03-22,livrée,Chèque,Auvergne-RA,Q1_2024,EUR,2024,3,1,Vendredi,Toulouse,Nouvelle-Aquitaine,Particulier,2020-12-31,,,,500-2000€,Hiver,False,0.00,1177.00
CMD-Q1-00191,CLI0153,PRD0033,1,291.53,291.53,2024-01-21,annulée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Dimanche,Montpellier,Nouvelle-Aquitaine,Particulier,2022-01-01,,,,100-500€,Hiver,True,291.53,750.00
CMD-Q1-00192,CLI0073,PRD0018,1,121.33,121.33,2024-02-02,annulée,Virement,PACA,Q1_2024,EUR,2024,2,1,Vendredi,Paris,Occitanie,PME,2023-03-13,,,,100-500€,Hiver,True,121.33,326.00
CMD-Q1-00193,CLI0347,PRD0011,5,27.63,138.15,2024-01-16,livrée,CB,Île-de-France,Q1_2024,EUR,2024,1,1,Mardi,Marseille,PACA,Grand Compte,2022-07-31,Produit_Inf_11,Informatique,ElecPlus,100-500€,Hiver,False,0.00,534.00
CMD-Q1-00194,CLI0288,PRD0017,2,222.33,444.66,2024-02-10,livrée,CB,Île-de-France,Q1_2024,EUR,2024,2,1,Samedi,Nantes,Île-de-France,Particulier,2022-05-11,Produit_Inf_17,Informatique,MediaShop,100-500€,Hiver,False,0.00,640.00
CMD-Q1-00195,CLI0198,PRD0101,1,52.80,52.80,2024-02-14,en_cours,CB,Auvergne-RA,Q1_2024,EUR,2024,2,1,Mercredi,Paris,Nouvelle-Aquitaine,Grand Compte,2021-05-31,,,,<100€,Hiver,False,0.00,989.00
CMD-Q1-00196,CLI0232,PRD0142,1,137.33,137.33,2024-02-05,livrée,CB,Occitanie,Q1_2024,EUR,2024,2,1,Lundi,Paris,Île-de-France,Startup,2021-04-07,,,,100-500€,Hiver,False,0.00,1034.00
CMD-Q1-00197,CLI0328,PRD0064,9,107.08,963.72,2024-01-20,en_cours,CB,Occitanie,Q1_2024,EUR,2024,1,1,Samedi,Paris,Île-de-France,Particulier,2020-11-20,Produit_Aud_64,Audio,ElecPlus,500-2000€,Hiver,False,0.00,1156.00
